t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
8.505670446964642695e-01	6.253561038812574524e-02	-9.101878583286382440e-02	9.938837346787077198e-01	1.056967673974567173e-01	3.198929997588938201e-02	9.938837346736189016e-01
8.605737158105403184e-01	5.978867538313787505e-02	-9.284630437941486514e-02	9.938837346787676719e-01	1.061653808303481272e-01	3.039792532997372121e-02	9.938837346736189016e-01
8.705803869246163673e-01	5.698837246667211309e-02	-9.459094747630997224e-02	9.938837346788275129e-01	1.066100359335660497e-01	2.879969078763279164e-02	9.938837346736189016e-01
8.805870580386924162e-01	5.413720121439734995e-02	-9.625115783936852298e-02	9.938837346788873539e-01	1.070306323618428757e-01	2.719495702227785541e-02	9.938837346736189016e-01
8.905937291527684652e-01	5.123770660751830741e-02	-9.782545354983052110e-02	9.938837346789471949e-01	1.074270751992294354e-01	2.558408617399908491e-02	9.938837346736189016e-01
9.006004002668445141e-01	4.829247676110233478e-02	-9.931242937713063990e-02	9.938837346790070360e-01	1.077992749805147532e-01	2.396744176784149777e-02	9.938837346736189016e-01
9.106070713809205630e-01	4.530414061390453107e-02	-1.007107580332197300e-01	9.938837346790669880e-01	1.081471477114156199e-01	2.234538863176825998e-02	9.938837346736189016e-01
9.206137424949966119e-01	4.227536558175325893e-02	-1.020191913573141040e-01	9.938837346791268290e-01	1.084706148875315690e-01	2.071829281433004016e-02	9.938837346736189016e-01
9.306204136090726609e-01	3.920885517659071506e-02	-1.032365614300151530e-01	9.938837346791866700e-01	1.087696035120610111e-01	1.908652150205878556e-02	9.938837346736189016e-01
9.406270847231487098e-01	3.610734659329375984e-02	-1.043617816158046996e-01	9.938837346792465111e-01	1.090440461122742927e-01	1.745044293660490131e-02	9.938837346736189016e-01
9.506337558372247587e-01	3.297360826642903309e-02	-1.053938475329856961e-01	9.938837346793064631e-01	1.092938807547404051e-01	1.581042633163613070e-02	9.938837346736189016e-01
9.606404269513009186e-01	2.981043739912326782e-02	-1.063318379502023875e-01	9.938837346793663041e-01	1.095190510593033600e-01	1.416684178951712128e-02	9.938837346736189016e-01
9.706470980653769676e-01	2.662065746625454088e-02	-1.071749156087397625e-01	9.938837346794261451e-01	1.097195062118056369e-01	1.252006021778857142e-02	9.938837346736189016e-01
9.806537691794530165e-01	2.340711569419308066e-02	-1.079223279698682258e-01	9.938837346794860972e-01	1.098952009755552461e-01	1.087045324546445126e-02	9.938837346736189016e-01
9.906604402935290654e-01	2.017268051934130446e-02	-1.085734078865664282e-01	9.938837346795459382e-01	1.100460957015344243e-01	9.218393139166522129e-03	9.938837346736189016e-01
1.000667111407605114e+00	1.692023902774159039e-02	-1.091275741990227754e-01	9.938837346796057792e-01	1.101721563373471713e-01	7.564252719115084796e-03	9.938837346736189016e-01
1.010673782521681163e+00	1.365269437803721259e-02	-1.095843322533839176e-01	9.938837346796656202e-01	1.102733544349038253e-01	5.908405274994589854e-03	9.938837346736189016e-01
1.020680453635757212e+00	1.037296321008670565e-02	-1.099432743432871978e-01	9.938837346797254613e-01	1.103496671568409693e-01	4.251224481713421384e-03	9.938837346736189016e-01
1.030687124749833261e+00	7.083973041544802673e-03	-1.102040800737830728e-01	9.938837346797854133e-01	1.104010772816751557e-01	2.593084315076718029e-03	9.938837346736189016e-01
