t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
1.430953969312875218e+00	-1.062879365357195932e-01	-5.033671843648654387e-02	9.930604660966143582e-01	9.252800201347619047e-02	-6.028010280858562414e-02	9.938837346736189016e-01
1.440960640426951267e+00	-1.077903871390114010e-01	-4.716254129040663851e-02	9.930543424906076444e-01	9.161204059251933096e-02	-6.166324650627874604e-02	9.938837346736189016e-01
1.450967311541027316e+00	-1.091980379312442045e-01	-4.394353196744214818e-02	9.930482135879370453e-01	9.067540509256037662e-02	-6.303247466599722071e-02	9.938837346736189016e-01
1.460973982655103365e+00	-1.105095515314559601e-01	-4.068252195480396433e-02	9.930420793842088534e-01	8.971830688402832044e-02	-6.438747829417473811e-02	9.938837346736189016e-01
1.470980653769179414e+00	-1.117236751360593250e-01	-3.738238262358907493e-02	9.930359398750259192e-01	8.874096195516935348e-02	-6.572795160729330566e-02	9.938837346736189016e-01
1.480987324883255463e+00	-1.128392417079409765e-01	-3.404602270223081040e-02	9.930297950559872078e-01	8.774359086330474344e-02	-6.705359210088965294e-02	9.938837346736189016e-01
1.490993995997331512e+00	-1.138551710900801428e-01	-3.067638571450718651e-02	9.930236449226891304e-01	8.672641868505781559e-02	-6.836410061782105529e-02	9.938837346736189016e-01
1.501000667111407560e+00	-1.147704710426299263e-01	-2.727644738436228039e-02	9.930174894707247679e-01	8.568967496556073593e-02	-6.965918141577648326e-02	9.938837346736189016e-01
1.511007338225483609e+00	-1.155842382024729470e-01	-2.384921300982750098e-02	9.930113286956830931e-01	8.463359366665332284e-02	-7.093854223401638293e-02	9.938837346736189016e-01
1.521014009339559658e+00	-1.162956589643311806e-01	-2.039771480835881473e-02	9.930051625931503034e-01	8.355841311408472583e-02	-7.220189435932730659e-02	9.938837346736189016e-01
1.531020680453635707e+00	-1.169040102825782829e-01	-1.692500923593335746e-02	9.929989911587093765e-01	8.246437594373050295e-02	-7.344895269117585057e-02	9.938837346736189016e-01
1.541027351567711756e+00	-1.174086603929735406e-01	-1.343417428227431862e-02	9.929928143879395153e-01	8.135172904683717066e-02	-7.467943580604700926e-02	9.938837346736189016e-01
1.551034022681787805e+00	-1.178090694536071820e-01	-9.928306744596210667e-03	9.929866322764170361e-01	8.022072351430603598e-02	-7.589306602095328980e-02	9.938837346736189016e-01
1.561040693795863854e+00	-1.181047901044177395e-01	-6.410519482283683415e-03	9.929804448197145916e-01	7.907161458002974486e-02	-7.708956945609914124e-02	9.938837346736189016e-01
1.571047364909939903e+00	-1.182954679447150020e-01	-2.883938654936146935e-03	9.929742520134020589e-01	7.790466156329355074e-02	-7.826867609668762549e-02	9.938837346736189016e-01
1.581054036024015952e+00	-1.183808419282140062e-01	6.482990537727826349e-04	9.929680538530450962e-01	7.672012781025489003e-02	-7.943011985385431406e-02	9.938837346736189016e-01
1.591060707138092001e+00	-1.183607446751594738e-01	4.183049223957250630e-03	9.929618503342068081e-01	7.551828063451390682e-02	-8.057363862471590699e-02	9.938837346736189016e-01
1.601067378252168050e+00	-1.182351027011926681e-01	7.717162496626361196e-03	9.929556414524461916e-01	7.429939125678891587e-02	-8.169897435151866893e-02	9.938837346736189016e-01
