t	Mz
1.655662264905962289e+01	9.996948027013001337e+00
1.656662665066026463e+01	9.996957117549168714e+00
1.657663065226090637e+01	9.996966181104520288e+00
1.658663465386154456e+01	9.996975217758564014e+00
1.659663865546218631e+01	9.996984227590580474e+00
1.660664265706282450e+01	9.996993210679612218e+00
1.661664665866346624e+01	9.997002167104477977e+00
1.662665066026410798e+01	9.997011096943769104e+00
1.663665466186474617e+01	9.997020000275846030e+00
1.664665866346538792e+01	9.997028877178838258e+00
1.665666266506602611e+01	9.997037727730655021e+00
1.666666666666666785e+01	9.997046552008974629e+00
1.667667066826730604e+01	9.997055350091248016e+00
1.668667466986794778e+01	9.997064122054707624e+00
1.669667867146858953e+01	9.997072867976356747e+00
1.670668267306922772e+01	9.997081587932974855e+00
1.671668667466986946e+01	9.997090282001117600e+00
1.672669067627050765e+01	9.997098950257122141e+00
1.673669467787114939e+01	9.997107592777098262e+00
1.674669867947179114e+01	9.997116209636939033e+00
1.675670268107242933e+01	9.997124800912313702e+00
1.676670668267307107e+01	9.997133366678671251e+00
1.677671068427370926e+01	9.997141907011247497e+00
1.678671468587435101e+01	9.997150421985049107e+00
1.679671868747498920e+01	9.997158911674873139e+00
1.680672268907563094e+01	9.997167376155294605e+00
1.681672669067627268e+01	9.997175815500671803e+00
1.682673069227691087e+01	9.997184229785149867e+00
1.683673469387755262e+01	9.997192619082653664e+00
1.684673869547819081e+01	9.997200983466896673e+00
1.685674269707883255e+01	9.997209323011375659e+00
1.686674669867947074e+01	9.997217637789372446e+00
1.687675070028011248e+01	9.997225927873959250e+00
1.688675470188075423e+01	9.997234193337993347e+00
1.689675870348139242e+01	9.997242434254118848e+00
1.690676270508203416e+01	9.997250650694772034e+00
1.691676670668267235e+01	9.997258842732172468e+00
1.692677070828331409e+01	9.997267010438333656e+00
1.693677470988395584e+01	9.997275153885059495e+00
1.694677871148459403e+01	9.997283273143942495e+00
1.695678271308523577e+01	9.997291368286367330e+00
1.696678671468587396e+01	9.997299439383512620e+00
1.697679071628651570e+01	9.997307486506347374e+00
1.698679471788715389e+01	9.997315509725634541e+00
1.699679871948779564e+01	9.997323509111929241e+00
1.700680272108843738e+01	9.997331484735585860e+00
1.701680672268907557e+01	9.997339436666747403e+00
1.702681072428971731e+01	9.997347364975357920e+00
1.703681472589035550e+01	9.997355269731153626e+00
1.704681872749099725e+01	9.997363151003671788e+00
1.705682272909163899e+01	9.997371008862240060e+00
1.706682673069227718e+01	9.997378843375990698e+00
1.707683073229291892e+01	9.997386654613851675e+00
1.708683473389355711e+01	9.997394442644552015e+00
1.709683873549419886e+01	9.997402207536614682e+00
1.710684273709483705e+01	9.997409949358370795e+00
1.711684673869547879e+01	9.997417668177943639e+00
1.712685074029612053e+01	9.997425364063264652e+00
1.713685474189675872e+01	9.997433037082064544e+00
1.714685874349740047e+01	9.997440687301876849e+00
1.715686274509803866e+01	9.997448314790037927e+00
1.716686674669868040e+01	9.997455919613685182e+00
1.717687074829932214e+01	9.997463501839764177e+00
1.718687474989996034e+01	9.997471061535025072e+00
1.719687875150060208e+01	9.997478598766019076e+00
1.720688275310124027e+01	9.997486113599107327e+00
1.721688675470188201e+01	9.997493606100455565e+00
1.722689075630252020e+01	9.997501076336035908e+00
1.723689475790316195e+01	9.997508524371626848e+00
1.724689875950380369e+01	9.997515950272818586e+00
1.725690276110444188e+01	9.997523354105009474e+00
1.726690676270508362e+01	9.997530735933400692e+00
1.727691076430572181e+01	9.997538095823010451e+00
1.728691476590636356e+01	9.997545433838663342e+00
1.729691876750700175e+01	9.997552750044997438e+00
1.730692276910764349e+01	9.997560044506457189e+00
1.731692677070828523e+01	9.997567317287302302e+00
1.732693077230892342e+01	9.997574568451607746e+00
1.733693477390956517e+01	9.997581798063253089e+00
1.734693877551020336e+01	9.997589006185936711e+00
1.735694277711084510e+01	9.997596192883174027e+00
1.736694677871148684e+01	9.997603358218286829e+00
1.737695078031212503e+01	9.997610502254417497e+00
1.738695478191276678e+01	9.997617625054523671e+00
1.739695878351340497e+01	9.997624726681376472e+00
1.740696278511404671e+01	9.997631807197564058e+00
1.741696678671468490e+01	9.997638866665493396e+00
1.742697078831532664e+01	9.997645905147390266e+00
1.743697478991596839e+01	9.997652922705293932e+00
1.744697879151660658e+01	9.997659919401066020e+00
1.745698279311724832e+01	9.997666895296383416e+00
1.746698679471788651e+01	9.997673850452748923e+00
1.747699079631852825e+01	9.997680784931482378e+00
1.748699479791917000e+01	9.997687698793718880e+00
1.749699879951980819e+01	9.997694592100426547e+00
1.750700280112044993e+01	9.997701464912381653e+00
1.751700680272108812e+01	9.997708317290195268e+00
1.752701080432172986e+01	9.997715149294291948e+00
1.753701480592236805e+01	9.997721960984923939e+00
1.754701880752300980e+01	9.997728752422165854e+00
1.755702280912365154e+01	9.997735523665916446e+00
1.756702681072428973e+01	9.997742274775902160e+00
1.757703081232493147e+01	9.997749005811670031e+00
1.758703481392556967e+01	9.997755716832596562e+00
1.759703881552621141e+01	9.997762407897880621e+00
1.760704281712685315e+01	9.997769079066554099e+00
1.761704681872749134e+01	9.997775730397467697e+00
1.762705082032813309e+01	9.997782361949308694e+00
1.763705482192877128e+01	9.997788973780584953e+00
1.764705882352941302e+01	9.997795565949639141e+00
1.765706282513005121e+01	9.997802138514639836e+00
1.766706682673069295e+01	9.997808691533583314e+00
1.767707082833133470e+01	9.997815225064302425e+00
1.768707482993197289e+01	9.997821739164454158e+00
1.769707883153261463e+01	9.997828233891532079e+00
1.770708283313325282e+01	9.997834709302857448e+00
1.771708683473389456e+01	9.997841165455582768e+00
1.772709083633453275e+01	9.997847602406700673e+00
1.773709483793517450e+01	9.997854020213026160e+00
1.774709883953581624e+01	9.997860418931217907e+00
1.775710284113645443e+01	9.997866798617760509e+00
1.776710684273709617e+01	9.997873159328976911e+00
1.777711084433773436e+01	9.997879501121026635e+00
1.778711484593837611e+01	9.997885824049902226e+00
1.779711884753901785e+01	9.997892128171432802e+00
1.780712284913965604e+01	9.997898413541282281e+00
1.781712685074029778e+01	9.997904680214954709e+00
1.782713085234093597e+01	9.997910928247790707e+00
1.783713485394157772e+01	9.997917157694963919e+00
1.784713885554221591e+01	9.997923368611493444e+00
1.785714285714285765e+01	9.997929561052233183e+00
1.786714685874349939e+01	9.997935735071877161e+00
1.787715086034413758e+01	9.997941890724957759e+00
1.788715486194477933e+01	9.997948028065849257e+00
1.789715886354541752e+01	9.997954147148764292e+00
1.790716286514605926e+01	9.997960248027762731e+00
1.791716686674670100e+01	9.997966330756735687e+00
1.792717086834733919e+01	9.997972395389425060e+00
1.793717486994798094e+01	9.997978441979411102e+00
1.794717887154861913e+01	9.997984470580119520e+00
1.795718287314926087e+01	9.997990481244814376e+00
1.796718687474989906e+01	9.997996474026610514e+00
1.797719087635054080e+01	9.998002448978459356e+00
1.798719487795118255e+01	9.998008406153164884e+00
1.799719887955182074e+01	9.998014345603367659e+00
1.800720288115246248e+01	9.998020267381562576e+00
1.801720688275310067e+01	9.998026171540086438e+00
1.802721088435374241e+01	9.998032058131117950e+00
1.803721488595438416e+01	9.998037927206691933e+00
1.804721888755502235e+01	9.998043778818683336e+00
1.805722288915566409e+01	9.998049613018817894e+00
1.806722689075630228e+01	9.998055429858668575e+00
1.807723089235694403e+01	9.998061229389659132e+00
1.808723489395758222e+01	9.998067011663057002e+00
1.809723889555822396e+01	9.998072776729987510e+00
1.810724289715886570e+01	9.998078524641417886e+00
1.811724689875950389e+01	9.998084255448171476e+00
1.812725090036014564e+01	9.998089969200917082e+00
1.813725490196078383e+01	9.998095665950181399e+00
1.814725890356142557e+01	9.998101345746334800e+00
1.815726290516206731e+01	9.998107008639607329e+00
1.816726690676270550e+01	9.998112654680078037e+00
1.817727090836334725e+01	9.998118283917680316e+00
1.818727490996398544e+01	9.998123896402194788e+00
1.819727891156462718e+01	9.998129492183267075e+00
1.820728291316526537e+01	9.998135071310388255e+00
1.821728691476590711e+01	9.998140633832905522e+00
1.822729091636654886e+01	9.998146179800023958e+00
1.823729491796718705e+01	9.998151709260801212e+00
1.824729891956782879e+01	9.998157222264154598e+00
1.825730292116846698e+01	9.998162718858852216e+00
1.826730692276910872e+01	9.998168199093523612e+00
1.827731092436974691e+01	9.998173663016650892e+00
1.828731492597038866e+01	9.998179110676581161e+00
1.829731892757103040e+01	9.998184542121512308e+00
1.830732292917166859e+01	9.998189957399503669e+00
1.831732693077231033e+01	9.998195356558472469e+00
1.832733093237294852e+01	9.998200739646195601e+00
1.833733493397359027e+01	9.998206106710309626e+00
1.834733893557423201e+01	9.998211457798312551e+00
1.835734293717487020e+01	9.998216792957558496e+00
1.836734693877551194e+01	9.998222112235266579e+00
1.837735094037615013e+01	9.998227415678515584e+00
1.838735494197679188e+01	9.998232703334245741e+00
1.839735894357743007e+01	9.998237975249258724e+00
1.840736294517807181e+01	9.998243231470219428e+00
1.841736694677871355e+01	9.998248472043659518e+00
1.842737094837935174e+01	9.998253697015965002e+00
1.843737494997999349e+01	9.998258906433392212e+00
1.844737895158063168e+01	9.998264100342058924e+00
1.845738295318127342e+01	9.998269278787949688e+00
1.846738695478191516e+01	9.998274441816910496e+00
1.847739095638255336e+01	9.998279589474655893e+00
1.848739495798319510e+01	9.998284721806761866e+00
1.849739895958383329e+01	9.998289838858674727e+00
1.850740296118447503e+01	9.998294940675704012e+00
1.851740696278511322e+01	9.998300027303027804e+00
1.852741096438575497e+01	9.998305098785690959e+00
1.853741496598639671e+01	9.998310155168605107e+00
1.854741896758703490e+01	9.998315196496548651e+00
1.855742296918767664e+01	9.998320222814172098e+00
1.856742697078831483e+01	9.998325234165992725e+00
1.857743097238895658e+01	9.998330230596392809e+00
1.858743497398959832e+01	9.998335212149630280e+00
1.859743897559023651e+01	9.998340178869829842e+00
1.860744297719087825e+01	9.998345130800984748e+00
1.861744697879151644e+01	9.998350067986963907e+00
1.862745098039215819e+01	9.998354990471501225e+00
1.863745498199279638e+01	9.998359898298204484e+00
1.864745898359343812e+01	9.998364791510557126e+00
1.865746298519407986e+01	9.998369670151905808e+00
1.866746698679471805e+01	9.998374534265476399e+00
1.867747098839535980e+01	9.998379383894365091e+00
1.868747498999599799e+01	9.998384219081541957e+00
1.869747899159663973e+01	9.998389039869850947e+00
1.870748299319727792e+01	9.998393846302009891e+00
1.871748699479791966e+01	9.998398638420608719e+00
1.872749099639856141e+01	9.998403416268113020e+00
1.873749499799919960e+01	9.998408179886865810e+00
1.874749899959984134e+01	9.998412929319082210e+00
1.875750300120047953e+01	9.998417664606854771e+00
1.876750700280112127e+01	9.998422385792149925e+00
1.877751100440176302e+01	9.998427092916813308e+00
1.878751500600240121e+01	9.998431786022566214e+00
1.879751900760304295e+01	9.998436465151005592e+00
1.880752300920368114e+01	9.998441130343611150e+00
1.881752701080432288e+01	9.998445781641731145e+00
1.882753101240496107e+01	9.998450419086601926e+00
1.883753501400560282e+01	9.998455042719331942e+00
1.884753901560624456e+01	9.998459652580910628e+00
1.885754301720688275e+01	9.998464248712206626e+00
1.886754701880752449e+01	9.998468831153967784e+00
1.887755102040816269e+01	9.998473399946821161e+00
1.888755502200880443e+01	9.998477955131278350e+00
1.889755902360944617e+01	9.998482496747724824e+00
1.890756302521008436e+01	9.998487024836432369e+00
1.891756702681072611e+01	9.998491539437551978e+00
1.892757102841136430e+01	9.998496040591115630e+00
1.893757503001200604e+01	9.998500528337039839e+00
1.894757903161264423e+01	9.998505002715120327e+00
1.895758303321328597e+01	9.998509463765039129e+00
1.896758703481392772e+01	9.998513911526359266e+00
1.897759103641456591e+01	9.998518346038524740e+00
1.898759503801520765e+01	9.998522767340869422e+00
1.899759903961584584e+01	9.998527175472602835e+00
1.900760304121648758e+01	9.998531570472827923e+00
1.901760704281712933e+01	9.998535952380526837e+00
1.902761104441776752e+01	9.998540321234568040e+00
1.903761504601840926e+01	9.998544677073704534e+00
1.904761904761904745e+01	9.998549019936577409e+00
1.905762304921968919e+01	9.998553349861712292e+00
1.906762705082032738e+01	9.998557666887519346e+00
1.907763105242096913e+01	9.998561971052300379e+00
1.908763505402161087e+01	9.998566262394238180e+00
1.909763905562224906e+01	9.998570540951407182e+00
1.910764305722289080e+01	9.998574806761769906e+00
1.911764705882352899e+01	9.998579059863175189e+00
1.912765106042417074e+01	9.998583300293358178e+00
1.913765506202480893e+01	9.998587528089945664e+00
1.914765906362545067e+01	9.998591743290454303e+00
1.915766306522609241e+01	9.998595945932287066e+00
1.916766706682673060e+01	9.998600136052740339e+00
1.917767106842737235e+01	9.998604313688996825e+00
1.918767507002801054e+01	9.998608478878129091e+00
1.919767907162865228e+01	9.998612631657104899e+00
1.920768307322929402e+01	9.998616772062778324e+00
1.921768707482993221e+01	9.998620900131898637e+00
1.922769107643057396e+01	9.998625015901101420e+00
1.923769507803121215e+01	9.998629119406922783e+00
1.924769907963185389e+01	9.998633210685779815e+00
1.925770308123249208e+01	9.998637289773991910e+00
1.926770708283313382e+01	9.998641356707764771e+00
1.927771108443377557e+01	9.998645411523202853e+00
1.928771508603441376e+01	9.998649454256298696e+00
1.929771908763505550e+01	9.998653484942940040e+00
1.930772308923569369e+01	9.998657503618911591e+00
1.931772709083633544e+01	9.998661510319889700e+00
1.932773109243697718e+01	9.998665505081447691e+00
1.933773509403761537e+01	9.998669487939050526e+00
1.934773909563825711e+01	9.998673458928060143e+00
1.935774309723889530e+01	9.998677418083733670e+00
1.936774709883953705e+01	9.998681365441228763e+00
1.937775110044017524e+01	9.998685301035589390e+00
1.938775510204081698e+01	9.998689224901767147e+00
1.939775910364145872e+01	9.998693137074603499e+00
1.940776310524209691e+01	9.998697037588836878e+00
1.941776710684273866e+01	9.998700926479106244e+00
1.942777110844337685e+01	9.998704803779947525e+00
1.943777511004401859e+01	9.998708669525795401e+00
1.944777911164466033e+01	9.998712523750977965e+00
1.945778311324529852e+01	9.998716366489730945e+00
1.946778711484594027e+01	9.998720197776176377e+00
1.947779111644657846e+01	9.998724017644351036e+00
1.948779511804722020e+01	9.998727826128176233e+00
1.949779911964785839e+01	9.998731623261484458e+00
1.950780312124850013e+01	9.998735409077998071e+00
1.951780712284914188e+01	9.998739183611352388e+00
1.952781112444978007e+01	9.998742946895070816e+00
1.953781512605042181e+01	9.998746698962586166e+00
1.954781912765106000e+01	9.998750439847228222e+00
1.955782312925170174e+01	9.998754169582230844e+00
1.956782713085233993e+01	9.998757888200726640e+00
1.957783113245298168e+01	9.998761595735754071e+00
1.958783513405362342e+01	9.998765292220252121e+00
1.959783913565426161e+01	9.998768977687060300e+00
1.960784313725490335e+01	9.998772652168923969e+00
1.961784713885554154e+01	9.998776315698492567e+00
1.962785114045618329e+01	9.998779968308317834e+00
1.963785514205682503e+01	9.998783610030852032e+00
1.964785914365746322e+01	9.998787240898458606e+00
1.965786314525810496e+01	9.998790860943397973e+00
1.966786714685874315e+01	9.998794470197838180e+00
1.967787114845938490e+01	9.998798068693854901e+00
1.968787515006002309e+01	9.998801656463424337e+00
1.969787915166066483e+01	9.998805233538432091e+00
1.970788315326130657e+01	9.998808799950666071e+00
1.971788715486194477e+01	9.998812355731825363e+00
